"Muestra" "Descripcion" "Anio" "TipoAccidente" "Cantidad"
"1488" "Comunal" "TIERRA AMARILLA" 2011 "Colision" 1
"1489" "Comunal" "CHANARAL" 2010 "Colision" 19
"1490" "Comunal" "CHANARAL" 2011 "Colision" 27
"1491" "Comunal" "DIEGO DE ALMAGRO" 2010 "Colision" 8
"1492" "Comunal" "DIEGO DE ALMAGRO" 2011 "Colision" 14
"1493" "Comunal" "VALLENAR" 2010 "Colision" 110
"1494" "Comunal" "VALLENAR" 2011 "Colision" 167
"1495" "Comunal" "ALTO DEL CARMEN" 2010 "Colision" 4
"1496" "Comunal" "ALTO DEL CARMEN" 2011 "Colision" 5
"1497" "Comunal" "FREIRINA" 2010 "Colision" 7
"1498" "Comunal" "FREIRINA" 2011 "Colision" 5
"1499" "Comunal" "HUASCO" 2010 "Colision" 8
"1500" "Comunal" "HUASCO" 2011 "Colision" 8
"1501" "Regional" "IV Región de Coquimbo" 2010 "Colision" 891
"1502" "Regional" "IV Región de Coquimbo" 2011 "Colision" 1016
"1503" "Comunal" "LA SERENA" 2010 "Colision" 497
"1504" "Comunal" "LA SERENA" 2011 "Colision" 600
"1505" "Comunal" "COQUIMBO" 2010 "Colision" 208
"1506" "Comunal" "COQUIMBO" 2011 "Colision" 189
"1507" "Comunal" "ANDACOLLO" 2010 "Colision" 5
"1508" "Comunal" "ANDACOLLO" 2011 "Colision" 2
"1509" "Comunal" "LA HIGUERA" 2010 "Colision" 1
"1510" "Comunal" "LA HIGUERA" 2011 "Colision" 4
"1511" "Comunal" "PAIGUANO" 2010 "Colision" 0
"1512" "Comunal" "PAIGUANO" 2011 "Colision" 5
"1513" "Comunal" "VICUNA" 2010 "Colision" 21
"1514" "Comunal" "VICUNA" 2011 "Colision" 29
"1515" "Comunal" "ILLAPEL" 2010 "Colision" 25
"1516" "Comunal" "ILLAPEL" 2011 "Colision" 12
"1517" "Comunal" "CANELA" 2010 "Colision" 6
"1518" "Comunal" "CANELA" 2011 "Colision" 11
"1519" "Comunal" "LOS VILOS" 2010 "Colision" 12
"1520" "Comunal" "LOS VILOS" 2011 "Colision" 16
"1521" "Comunal" "SALAMANCA" 2010 "Colision" 6
"1522" "Comunal" "SALAMANCA" 2011 "Colision" 0
"1523" "Comunal" "OVALLE" 2010 "Colision" 93
"1524" "Comunal" "OVALLE" 2011 "Colision" 131
"1525" "Comunal" "COMBARBALA" 2010 "Colision" 3
"1526" "Comunal" "COMBARBALA" 2011 "Colision" 4
"1527" "Comunal" "MONTE PATRIA" 2010 "Colision" 9
"1528" "Comunal" "MONTE PATRIA" 2011 "Colision" 12
"1529" "Comunal" "PUNITAQUI" 2010 "Colision" 4
"1530" "Comunal" "PUNITAQUI" 2011 "Colision" 1
"1531" "Comunal" "RIO HURTADO" 2010 "Colision" 1
"1532" "Comunal" "RIO HURTADO" 2011 "Colision" 0
"1533" "Regional" "V Región de Valparaíso" 2010 "Colision" 3122
"1534" "Regional" "V Región de Valparaíso" 2011 "Colision" 3622
"1535" "Comunal" "VALPARAISO" 2010 "Colision" 686
"1536" "Comunal" "VALPARAISO" 2011 "Colision" 785
"1537" "Comunal" "CASABLANCA" 2010 "Colision" 75
"1538" "Comunal" "CASABLANCA" 2011 "Colision" 116
"1539" "Comunal" "CONCON" 2010 "Colision" 44
"1540" "Comunal" "CONCON" 2011 "Colision" 92
"1541" "Comunal" "PUCHUNCAVI" 2010 "Colision" 32
"1542" "Comunal" "PUCHUNCAVI" 2011 "Colision" 49
"1543" "Comunal" "QUILPUE" 2010 "Colision" 219
"1544" "Comunal" "QUILPUE" 2011 "Colision" 537
"1545" "Comunal" "QUINTERO" 2010 "Colision" 56
"1546" "Comunal" "QUINTERO" 2011 "Colision" 54
"1547" "Comunal" "VILLA ALEMANA" 2010 "Colision" 175
"1548" "Comunal" "VILLA ALEMANA" 2011 "Colision" 182
"1549" "Comunal" "VINA DEL MAR" 2010 "Colision" 410
"1550" "Comunal" "VINA DEL MAR" 2011 "Colision" 303
"1551" "Comunal" "ISLA DE PASCUA" 2010 "Colision" 14
"1552" "Comunal" "ISLA DE PASCUA" 2011 "Colision" 9
"1553" "Comunal" "LOS ANDES" 2010 "Colision" 224
"1554" "Comunal" "LOS ANDES" 2011 "Colision" 271
"1555" "Comunal" "CALLE LARGA" 2010 "Colision" 15
"1556" "Comunal" "CALLE LARGA" 2011 "Colision" 35
"1557" "Comunal" "RINCONADA" 2010 "Colision" 1
"1558" "Comunal" "RINCONADA" 2011 "Colision" 17
"1559" "Comunal" "SAN ESTEBAN" 2010 "Colision" 20
"1560" "Comunal" "SAN ESTEBAN" 2011 "Colision" 23
"1561" "Comunal" "LA LIGUA" 2010 "Colision" 33
"1562" "Comunal" "LA LIGUA" 2011 "Colision" 24
"1563" "Comunal" "CABILDO" 2010 "Colision" 11
"1564" "Comunal" "CABILDO" 2011 "Colision" 4
"1565" "Comunal" "PAPUDO" 2010 "Colision" 2
"1566" "Comunal" "PAPUDO" 2011 "Colision" 3
"1567" "Comunal" "PETORCA" 2010 "Colision" 3
"1568" "Comunal" "PETORCA" 2011 "Colision" 0
"1569" "Comunal" "ZAPALLAR" 2010 "Colision" 20
"1570" "Comunal" "ZAPALLAR" 2011 "Colision" 14
"1571" "Comunal" "QUILLOTA" 2010 "Colision" 152
"1572" "Comunal" "QUILLOTA" 2011 "Colision" 164
"1573" "Comunal" "CALERA" 2010 "Colision" 115
"1574" "Comunal" "CALERA" 2011 "Colision" 151
"1575" "Comunal" "HIJUELAS" 2010 "Colision" 27
"1576" "Comunal" "HIJUELAS" 2011 "Colision" 21
"1577" "Comunal" "LA CRUZ" 2010 "Colision" 9
"1578" "Comunal" "LA CRUZ" 2011 "Colision" 7
"1579" "Comunal" "LIMACHE" 2010 "Colision" 92
"1580" "Comunal" "LIMACHE" 2011 "Colision" 91
"1581" "Comunal" "NOGALES" 2010 "Colision" 23
"1582" "Comunal" "NOGALES" 2011 "Colision" 32
"1583" "Comunal" "OLMUE" 2010 "Colision" 30
"1584" "Comunal" "OLMUE" 2011 "Colision" 33
"1585" "Comunal" "SAN ANTONIO" 2010 "Colision" 289
"1586" "Comunal" "SAN ANTONIO" 2011 "Colision" 258
"1587" "Comunal" "ALGARROBO" 2010 "Colision" 28
"1588" "Comunal" "ALGARROBO" 2011 "Colision" 44
"1589" "Comunal" "CARTAGENA" 2010 "Colision" 19
"1590" "Comunal" "CARTAGENA" 2011 "Colision" 22
"1591" "Comunal" "EL QUISCO" 2010 "Colision" 0
"1592" "Comunal" "EL QUISCO" 2011 "Colision" 0
"1593" "Comunal" "EL TABO" 2010 "Colision" 9
"1594" "Comunal" "EL TABO" 2011 "Colision" 8
"1595" "Comunal" "SANTO DOMINGO" 2010 "Colision" 7
"1596" "Comunal" "SANTO DOMINGO" 2011 "Colision" 12
"1597" "Comunal" "SAN FELIPE" 2010 "Colision" 196
"1598" "Comunal" "SAN FELIPE" 2011 "Colision" 203
"1599" "Comunal" "CATEMU" 2010 "Colision" 14
"1600" "Comunal" "CATEMU" 2011 "Colision" 6
"1601" "Comunal" "LLAILLAY" 2010 "Colision" 37
"1602" "Comunal" "LLAILLAY" 2011 "Colision" 17
"1603" "Comunal" "PANQUEHUE" 2010 "Colision" 10
"1604" "Comunal" "PANQUEHUE" 2011 "Colision" 10
"1605" "Comunal" "PUTAENDO" 2010 "Colision" 11
"1606" "Comunal" "PUTAENDO" 2011 "Colision" 11
"1607" "Comunal" "SANTA MARIA" 2010 "Colision" 14
"1608" "Comunal" "SANTA MARIA" 2011 "Colision" 14
"1609" "Regional" "VI Región del Lib. Bdo. O´Higgins" 2010 "Colision" 1654
"1610" "Regional" "VI Región del Lib. Bdo. O´Higgins" 2011 "Colision" 1832
"1611" "Comunal" "RANCAGUA" 2010 "Colision" 945
"1612" "Comunal" "RANCAGUA" 2011 "Colision" 1079
"1613" "Comunal" "CODEGUA" 2010 "Colision" 1
"1614" "Comunal" "CODEGUA" 2011 "Colision" 5
"1615" "Comunal" "COINCO" 2010 "Colision" 0
"1616" "Comunal" "COINCO" 2011 "Colision" 4
"1617" "Comunal" "COLTAUCO" 2010 "Colision" 6
"1618" "Comunal" "COLTAUCO" 2011 "Colision" 7
"1619" "Comunal" "DONIHUE" 2010 "Colision" 4
"1620" "Comunal" "DONIHUE" 2011 "Colision" 2
"1621" "Comunal" "GRANEROS" 2010 "Colision" 66
"1622" "Comunal" "GRANEROS" 2011 "Colision" 62
"1623" "Comunal" "LAS CABRAS" 2010 "Colision" 26
"1624" "Comunal" "LAS CABRAS" 2011 "Colision" 42
"1625" "Comunal" "MACHALI" 2010 "Colision" 74
"1626" "Comunal" "MACHALI" 2011 "Colision" 47
"1627" "Comunal" "MALLOA" 2010 "Colision" 16
"1628" "Comunal" "MALLOA" 2011 "Colision" 21
"1629" "Comunal" "MOSTAZAL" 2010 "Colision" 7
"1630" "Comunal" "MOSTAZAL" 2011 "Colision" 28
"1631" "Comunal" "OLIVAR" 2010 "Colision" 18
"1632" "Comunal" "OLIVAR" 2011 "Colision" 28
"1633" "Comunal" "PEUMO" 2010 "Colision" 28
"1634" "Comunal" "PEUMO" 2011 "Colision" 17
"1635" "Comunal" "PICHIDEGUA" 2010 "Colision" 6
"1636" "Comunal" "PICHIDEGUA" 2011 "Colision" 14
"1637" "Comunal" "QUINTA DE TILCOCO" 2010 "Colision" 10
"1638" "Comunal" "QUINTA DE TILCOCO" 2011 "Colision" 17
"1639" "Comunal" "RENGO" 2010 "Colision" 76
"1640" "Comunal" "RENGO" 2011 "Colision" 143
"1641" "Comunal" "REQUINOA" 2010 "Colision" 36
"1642" "Comunal" "REQUINOA" 2011 "Colision" 45
"1643" "Comunal" "SAN VICENTE" 2010 "Colision" 81
"1644" "Comunal" "SAN VICENTE" 2011 "Colision" 77
"1645" "Comunal" "PICHILEMU" 2010 "Colision" 33
"1646" "Comunal" "PICHILEMU" 2011 "Colision" 29
"1647" "Comunal" "LA ESTRELLA" 2010 "Colision" 1
"1648" "Comunal" "LA ESTRELLA" 2011 "Colision" 1
"1649" "Comunal" "LITUECHE" 2010 "Colision" 9
"1650" "Comunal" "LITUECHE" 2011 "Colision" 11
"1651" "Comunal" "MARCHIHUE" 2010 "Colision" 7
"1652" "Comunal" "MARCHIHUE" 2011 "Colision" 6
"1653" "Comunal" "NAVIDAD" 2010 "Colision" 0
"1654" "Comunal" "NAVIDAD" 2011 "Colision" 2
"1655" "Comunal" "PAREDONES" 2010 "Colision" 5
"1656" "Comunal" "PAREDONES" 2011 "Colision" 10
"1657" "Comunal" "SAN FERNANDO" 2010 "Colision" 73
"1658" "Comunal" "SAN FERNANDO" 2011 "Colision" 48
"1659" "Comunal" "CHEPICA" 2010 "Colision" 14
"1660" "Comunal" "CHEPICA" 2011 "Colision" 5
"1661" "Comunal" "CHIMBARONGO" 2010 "Colision" 10
"1662" "Comunal" "CHIMBARONGO" 2011 "Colision" 12
"1663" "Comunal" "LOLOL" 2010 "Colision" 6
"1664" "Comunal" "LOLOL" 2011 "Colision" 10
"1665" "Comunal" "NANCAGUA" 2010 "Colision" 11
"1666" "Comunal" "NANCAGUA" 2011 "Colision" 6
"1667" "Comunal" "PALMILLA" 2010 "Colision" 9
"1668" "Comunal" "PALMILLA" 2011 "Colision" 5
"1669" "Comunal" "PERALILLO" 2010 "Colision" 5
"1670" "Comunal" "PERALILLO" 2011 "Colision" 0
"1671" "Comunal" "PLACILLA" 2010 "Colision" 13
"1672" "Comunal" "PLACILLA" 2011 "Colision" 6
"1673" "Comunal" "PUMANQUE" 2010 "Colision" 2
"1674" "Comunal" "PUMANQUE" 2011 "Colision" 1
"1675" "Comunal" "SANTA CRUZ" 2010 "Colision" 56
"1676" "Comunal" "SANTA CRUZ" 2011 "Colision" 42
"1677" "Regional" "VII Región del Maule" 2010 "Colision" 2278
"1678" "Regional" "VII Región del Maule" 2011 "Colision" 2288
"1679" "Comunal" "TALCA" 2010 "Colision" 571
"1680" "Comunal" "TALCA" 2011 "Colision" 424
"1681" "Comunal" "CONSTITUCION" 2010 "Colision" 64
"1682" "Comunal" "CONSTITUCION" 2011 "Colision" 46
"1683" "Comunal" "CUREPTO" 2010 "Colision" 10
"1684" "Comunal" "CUREPTO" 2011 "Colision" 4
"1685" "Comunal" "EMPEDRADO" 2010 "Colision" 2
"1686" "Comunal" "EMPEDRADO" 2011 "Colision" 3
"1687" "Comunal" "MAULE" 2010 "Colision" 31
"1688" "Comunal" "MAULE" 2011 "Colision" 26
"1689" "Comunal" "PELARCO" 2010 "Colision" 10
"1690" "Comunal" "PELARCO" 2011 "Colision" 12
"1691" "Comunal" "PENCAHUE" 2010 "Colision" 10
"1692" "Comunal" "PENCAHUE" 2011 "Colision" 6
"1693" "Comunal" "RIO CLARO" 2010 "Colision" 12
"1694" "Comunal" "RIO CLARO" 2011 "Colision" 7
"1695" "Comunal" "SAN CLEMENTE" 2010 "Colision" 71
"1696" "Comunal" "SAN CLEMENTE" 2011 "Colision" 69
"1697" "Comunal" "SAN RAFAEL" 2010 "Colision" 13
"1698" "Comunal" "SAN RAFAEL" 2011 "Colision" 6
"1699" "Comunal" "CAUQUENES" 2010 "Colision" 121
"1700" "Comunal" "CAUQUENES" 2011 "Colision" 116
"1701" "Comunal" "CHANCO" 2010 "Colision" 5
"1702" "Comunal" "CHANCO" 2011 "Colision" 16
"1703" "Comunal" "PELLUHUE" 2010 "Colision" 5
"1704" "Comunal" "PELLUHUE" 2011 "Colision" 7
"1705" "Comunal" "CURICO" 2010 "Colision" 400
"1706" "Comunal" "CURICO" 2011 "Colision" 534
"1707" "Comunal" "HUALANE" 2010 "Colision" 12
"1708" "Comunal" "HUALANE" 2011 "Colision" 14
"1709" "Comunal" "LICANTEN" 2010 "Colision" 18
"1710" "Comunal" "LICANTEN" 2011 "Colision" 21
"1711" "Comunal" "MOLINA" 2010 "Colision" 81
"1712" "Comunal" "MOLINA" 2011 "Colision" 75
"1713" "Comunal" "RAUCO" 2010 "Colision" 19
"1714" "Comunal" "RAUCO" 2011 "Colision" 18
"1715" "Comunal" "ROMERAL" 2010 "Colision" 14
"1716" "Comunal" "ROMERAL" 2011 "Colision" 26
"1717" "Comunal" "SAGRADA FAMILIA" 2010 "Colision" 16
"1718" "Comunal" "SAGRADA FAMILIA" 2011 "Colision" 6
"1719" "Comunal" "TENO" 2010 "Colision" 31
"1720" "Comunal" "TENO" 2011 "Colision" 30
"1721" "Comunal" "VICHUQUEN" 2010 "Colision" 13
"1722" "Comunal" "VICHUQUEN" 2011 "Colision" 9
"1723" "Comunal" "LINARES" 2010 "Colision" 455
"1724" "Comunal" "LINARES" 2011 "Colision" 487
"1725" "Comunal" "COLBUN" 2010 "Colision" 40
"1726" "Comunal" "COLBUN" 2011 "Colision" 34
"1727" "Comunal" "LONGAVI" 2010 "Colision" 38
"1728" "Comunal" "LONGAVI" 2011 "Colision" 42
"1729" "Comunal" "PARRAL" 2010 "Colision" 72
"1730" "Comunal" "PARRAL" 2011 "Colision" 77
"1731" "Comunal" "RETIRO" 2010 "Colision" 15
"1732" "Comunal" "RETIRO" 2011 "Colision" 11
"1733" "Comunal" "SAN JAVIER" 2010 "Colision" 82
"1734" "Comunal" "SAN JAVIER" 2011 "Colision" 111
"1735" "Comunal" "VILLA ALEGRE" 2010 "Colision" 25
"1736" "Comunal" "VILLA ALEGRE" 2011 "Colision" 13
"1737" "Comunal" "YERBAS BUENAS" 2010 "Colision" 22
"1738" "Comunal" "YERBAS BUENAS" 2011 "Colision" 38
"1739" "Regional" "VIII Región del Bio-Bio" 2010 "Colision" 2753
"1740" "Regional" "VII Región del Bio-Bio" 2011 "Colision" 2874
"1741" "Comunal" "CONCEPCION" 2010 "Colision" 450
"1742" "Comunal" "CONCEPCION" 2011 "Colision" 429
"1743" "Comunal" "CORONEL" 2010 "Colision" 64
"1744" "Comunal" "CORONEL" 2011 "Colision" 114
"1745" "Comunal" "CHIGUAYANTE" 2010 "Colision" 30
"1746" "Comunal" "CHIGUAYANTE" 2011 "Colision" 60
"1747" "Comunal" "FLORIDA" 2010 "Colision" 16
"1748" "Comunal" "FLORIDA" 2011 "Colision" 8
"1749" "Comunal" "HUALQUI" 2010 "Colision" 2
"1750" "Comunal" "HUALQUI" 2011 "Colision" 0
"1751" "Comunal" "LOTA" 2010 "Colision" 34
"1752" "Comunal" "LOTA" 2011 "Colision" 48
"1753" "Comunal" "PENCO" 2010 "Colision" 42
"1754" "Comunal" "PENCO" 2011 "Colision" 37
"1755" "Comunal" "SAN PEDRO DE LA PAZ" 2010 "Colision" 242
"1756" "Comunal" "SAN PEDRO DE LA PAZ" 2011 "Colision" 133
"1757" "Comunal" "SANTA JUANA" 2010 "Colision" 0
"1758" "Comunal" "SANTA JUANA" 2011 "Colision" 5
"1759" "Comunal" "TALCAHUANO" 2010 "Colision" 201
"1760" "Comunal" "TALCAHUANO" 2011 "Colision" 189
"1761" "Comunal" "TOME" 2010 "Colision" 62
"1762" "Comunal" "TOME" 2011 "Colision" 54
"1763" "Comunal" "HUALPEN" 2010 "Colision" 178
"1764" "Comunal" "HUALPEN" 2011 "Colision" 126
"1765" "Comunal" "LEBU" 2010 "Colision" 20
"1766" "Comunal" "LEBU" 2011 "Colision" 19
"1767" "Comunal" "ARAUCO" 2010 "Colision" 46
"1768" "Comunal" "ARAUCO" 2011 "Colision" 58
"1769" "Comunal" "CANETE" 2010 "Colision" 27
"1770" "Comunal" "CANETE" 2011 "Colision" 38
"1771" "Comunal" "CONTULMO" 2010 "Colision" 7
"1772" "Comunal" "CONTULMO" 2011 "Colision" 6
"1773" "Comunal" "CURANILAHUE" 2010 "Colision" 22
"1774" "Comunal" "CURANILAHUE" 2011 "Colision" 29
"1775" "Comunal" "LOS ALAMOS" 2010 "Colision" 20
"1776" "Comunal" "LOS ALAMOS" 2011 "Colision" 16
"1777" "Comunal" "TIRUA" 2010 "Colision" 15
"1778" "Comunal" "TIRUA" 2011 "Colision" 12
"1779" "Comunal" "LOS ANGELES" 2010 "Colision" 449
"1780" "Comunal" "LOS ANGELES" 2011 "Colision" 564
"1781" "Comunal" "ANTUCO" 2010 "Colision" 1
"1782" "Comunal" "ANTUCO" 2011 "Colision" 1
"1783" "Comunal" "CABRERO" 2010 "Colision" 21
"1784" "Comunal" "CABRERO" 2011 "Colision" 42
"1785" "Comunal" "LAJA" 2010 "Colision" 15
"1786" "Comunal" "LAJA" 2011 "Colision" 13
"1787" "Comunal" "MULCHEN" 2010 "Colision" 19
"1788" "Comunal" "MULCHEN" 2011 "Colision" 14
"1789" "Comunal" "NACIMIENTO" 2010 "Colision" 19
"1790" "Comunal" "NACIMIENTO" 2011 "Colision" 27
"1791" "Comunal" "NEGRETE" 2010 "Colision" 11
"1792" "Comunal" "NEGRETE" 2011 "Colision" 8
"1793" "Comunal" "QUILACO" 2010 "Colision" 1
"1794" "Comunal" "QUILACO" 2011 "Colision" 1
"1795" "Comunal" "QUILLECO" 2010 "Colision" 1
"1796" "Comunal" "QUILLECO" 2011 "Colision" 3
"1797" "Comunal" "SAN ROSENDO" 2010 "Colision" 0
"1798" "Comunal" "SAN ROSENDO" 2011 "Colision" 1
"1799" "Comunal" "SANTA BARBARA" 2010 "Colision" 3
"1800" "Comunal" "SANTA BARBARA" 2011 "Colision" 16
"1801" "Comunal" "TUCAPEL" 2010 "Colision" 3
"1802" "Comunal" "TUCAPEL" 2011 "Colision" 13
"1803" "Comunal" "YUMBEL" 2010 "Colision" 21
"1804" "Comunal" "YUMBEL" 2011 "Colision" 23
"1805" "Comunal" "ALTO BIO BIO" 2010 "Colision" 1
"1806" "Comunal" "ALTO BIO BIO" 2011 "Colision" 2
"1807" "Comunal" "CHILLAN" 2010 "Colision" 432
"1808" "Comunal" "CHILLAN" 2011 "Colision" 416
"1809" "Comunal" "BULNES" 2010 "Colision" 28
"1810" "Comunal" "BULNES" 2011 "Colision" 42
"1811" "Comunal" "COBQUECURA" 2010 "Colision" 3
"1812" "Comunal" "COBQUECURA" 2011 "Colision" 1
"1813" "Comunal" "COELEMU" 2010 "Colision" 8
"1814" "Comunal" "COELEMU" 2011 "Colision" 13
"1815" "Comunal" "COIHUECO" 2010 "Colision" 5
"1816" "Comunal" "COIHUECO" 2011 "Colision" 8
"1817" "Comunal" "CHILLAN VIEJO" 2010 "Colision" 34
"1818" "Comunal" "CHILLAN VIEJO" 2011 "Colision" 37
"1819" "Comunal" "EL CARMEN" 2010 "Colision" 6
"1820" "Comunal" "EL CARMEN" 2011 "Colision" 14
"1821" "Comunal" "NINHUE" 2010 "Colision" 6
"1822" "Comunal" "NINHUE" 2011 "Colision" 2
"1823" "Comunal" "NIQUEN" 2010 "Colision" 2
"1824" "Comunal" "NIQUEN" 2011 "Colision" 5
"1825" "Comunal" "PEMUCO" 2010 "Colision" 9
"1826" "Comunal" "PEMUCO" 2011 "Colision" 13
"1827" "Comunal" "PINTO" 2010 "Colision" 9
"1828" "Comunal" "PINTO" 2011 "Colision" 7
"1829" "Comunal" "PORTEZUELO" 2010 "Colision" 1
"1830" "Comunal" "PORTEZUELO" 2011 "Colision" 1
"1831" "Comunal" "QUILLON" 2010 "Colision" 23
"1832" "Comunal" "QUILLON" 2011 "Colision" 29
"1833" "Comunal" "QUIRIHUE" 2010 "Colision" 10
"1834" "Comunal" "QUIRIHUE" 2011 "Colision" 9
"1835" "Comunal" "RANQUIL" 2010 "Colision" 8
"1836" "Comunal" "RANQUIL" 2011 "Colision" 4
"1837" "Comunal" "SAN CARLOS" 2010 "Colision" 63
"1838" "Comunal" "SAN CARLOS" 2011 "Colision" 90
"1839" "Comunal" "SAN FABIAN" 2010 "Colision" 3
"1840" "Comunal" "SAN FABIAN" 2011 "Colision" 1
"1841" "Comunal" "SAN IGNACIO" 2010 "Colision" 17
"1842" "Comunal" "SAN IGNACIO" 2011 "Colision" 25
"1843" "Comunal" "SAN NICOLAS" 2010 "Colision" 11
"1844" "Comunal" "SAN NICOLAS" 2011 "Colision" 15
"1845" "Comunal" "TREGUACO" 2010 "Colision" 4
"1846" "Comunal" "TREGUACO" 2011 "Colision" 1
"1847" "Comunal" "YUNGAY" 2010 "Colision" 28
"1848" "Comunal" "YUNGAY" 2011 "Colision" 32
"1849" "Regional" "IX Región de la Araucanía" 2010 "Colision" 1748
"1850" "Regional" "IX Región de la Araucanía" 2011 "Colision" 1927
"1851" "Comunal" "TEMUCO" 2010 "Colision" 1055
"1852" "Comunal" "TEMUCO" 2011 "Colision" 1091
"1853" "Comunal" "CARAHUE" 2010 "Colision" 7
"1854" "Comunal" "CARAHUE" 2011 "Colision" 3
"1855" "Comunal" "CUNCO" 2010 "Colision" 6
"1856" "Comunal" "CUNCO" 2011 "Colision" 7
"1857" "Comunal" "CURARREHUE" 2010 "Colision" 3
"1858" "Comunal" "CURARREHUE" 2011 "Colision" 7
"1859" "Comunal" "FREIRE" 2010 "Colision" 19
"1860" "Comunal" "FREIRE" 2011 "Colision" 11
"1861" "Comunal" "GALVARINO" 2010 "Colision" 5
"1862" "Comunal" "GALVARINO" 2011 "Colision" 12
"1863" "Comunal" "GORBEA" 2010 "Colision" 9
"1864" "Comunal" "GORBEA" 2011 "Colision" 10
"1865" "Comunal" "LAUTARO" 2010 "Colision" 44
"1866" "Comunal" "LAUTARO" 2011 "Colision" 68
"1867" "Comunal" "LONCOCHE" 2010 "Colision" 29
"1868" "Comunal" "LONCOCHE" 2011 "Colision" 26
"1869" "Comunal" "MELIPEUCO" 2010 "Colision" 0
"1870" "Comunal" "MELIPEUCO" 2011 "Colision" 1
"1871" "Comunal" "NUEVA IMPERIAL" 2010 "Colision" 27
"1872" "Comunal" "NUEVA IMPERIAL" 2011 "Colision" 20
"1873" "Comunal" "PADRE LAS CASAS" 2010 "Colision" 25
"1874" "Comunal" "PADRE LAS CASAS" 2011 "Colision" 31
"1875" "Comunal" "PERQUENCO" 2010 "Colision" 3
"1876" "Comunal" "PERQUENCO" 2011 "Colision" 11
"1877" "Comunal" "PITRUFQUEN" 2010 "Colision" 13
"1878" "Comunal" "PITRUFQUEN" 2011 "Colision" 9
"1879" "Comunal" "PUCON" 2010 "Colision" 68
"1880" "Comunal" "PUCON" 2011 "Colision" 103
"1881" "Comunal" "SAAVEDRA" 2010 "Colision" 2
"1882" "Comunal" "SAAVEDRA" 2011 "Colision" 0
"1883" "Comunal" "TEODORO SCHMIDT" 2010 "Colision" 3
"1884" "Comunal" "TEODORO SCHMIDT" 2011 "Colision" 3
"1885" "Comunal" "TOLTEN" 2010 "Colision" 0
"1886" "Comunal" "TOLTEN" 2011 "Colision" 5
"1887" "Comunal" "VILCUN" 2010 "Colision" 10
"1888" "Comunal" "VILCUN" 2011 "Colision" 15
"1889" "Comunal" "VILLARRICA" 2010 "Colision" 97
"1890" "Comunal" "VILLARRICA" 2011 "Colision" 83
"1891" "Comunal" "CHOL CHOL" 2010 "Colision" 2
"1892" "Comunal" "CHOL CHOL" 2011 "Colision" 1
"1893" "Comunal" "ANGOL" 2010 "Colision" 166
"1894" "Comunal" "ANGOL" 2011 "Colision" 213
"1895" "Comunal" "COLLIPULLI" 2010 "Colision" 16
"1896" "Comunal" "COLLIPULLI" 2011 "Colision" 53
"1897" "Comunal" "CURACAUTIN" 2010 "Colision" 17
"1898" "Comunal" "CURACAUTIN" 2011 "Colision" 18
"1899" "Comunal" "ERCILLA" 2010 "Colision" 5
"1900" "Comunal" "ERCILLA" 2011 "Colision" 4
"1901" "Comunal" "LONQUIMAY" 2010 "Colision" 4
"1902" "Comunal" "LONQUIMAY" 2011 "Colision" 6
"1903" "Comunal" "LOS SAUCES" 2010 "Colision" 10
"1904" "Comunal" "LOS SAUCES" 2011 "Colision" 9
"1905" "Comunal" "LUMACO" 2010 "Colision" 1
"1906" "Comunal" "LUMACO" 2011 "Colision" 2
"1907" "Comunal" "PUREN" 2010 "Colision" 10
"1908" "Comunal" "PUREN" 2011 "Colision" 11
"1909" "Comunal" "RENAICO" 2010 "Colision" 14
"1910" "Comunal" "RENAICO" 2011 "Colision" 6
"1911" "Comunal" "TRAIGUEN" 2010 "Colision" 9
"1912" "Comunal" "TRAIGUEN" 2011 "Colision" 12
"1913" "Comunal" "VICTORIA" 2010 "Colision" 69
"1914" "Comunal" "VICTORIA" 2011 "Colision" 76
"1915" "Regional" "XIV Región de Los Ríos" 2010 "Colision" 423
"1916" "Regional" "XIV Región de Los Ríos" 2011 "Colision" 612
"1917" "Comunal" "VALDIVIA" 2010 "Colision" 268
"1918" "Comunal" "VALDIVIA" 2011 "Colision" 433
"1919" "Comunal" "CORRAL" 2010 "Colision" 1
"1920" "Comunal" "CORRAL" 2011 "Colision" 5
"1921" "Comunal" "LANCO" 2010 "Colision" 7
"1922" "Comunal" "LANCO" 2011 "Colision" 11
"1923" "Comunal" "LOS LAGOS" 2010 "Colision" 11
"1924" "Comunal" "LOS LAGOS" 2011 "Colision" 15
"1925" "Comunal" "MAFIL" 2010 "Colision" 5
"1926" "Comunal" "MAFIL" 2011 "Colision" 6
"1927" "Comunal" "MARIQUINA" 2010 "Colision" 17
"1928" "Comunal" "MARIQUINA" 2011 "Colision" 7
"1929" "Comunal" "PAILLACO" 2010 "Colision" 17
"1930" "Comunal" "PAILLACO" 2011 "Colision" 21
"1931" "Comunal" "PANGUIPULLI" 2010 "Colision" 14
"1932" "Comunal" "PANGUIPULLI" 2011 "Colision" 24
"1933" "Comunal" "LA UNION" 2010 "Colision" 47
"1934" "Comunal" "LA UNION" 2011 "Colision" 48
"1935" "Comunal" "FUTRONO" 2010 "Colision" 8
"1936" "Comunal" "FUTRONO" 2011 "Colision" 6
"1937" "Comunal" "LAGO RANCO" 2010 "Colision" 3
